2023-05-19 21:33:20,902 - common - INFO - Start training
2023-05-19 21:33:20,931 - common - DEBUG - Worker_2 is working on a dataset of size 10000
2023-05-19 21:33:20,931 - common - DEBUG - Worker_4 is working on a dataset of size 10000
2023-05-19 21:33:20,931 - common - DEBUG - Worker_1 is working on a dataset of size 10000
2023-05-19 21:33:20,936 - common - DEBUG - Worker_6 is working on a dataset of size 10000
2023-05-19 21:33:20,936 - common - DEBUG - Worker_3 is working on a dataset of size 10000
2023-05-19 21:33:20,936 - common - DEBUG - Worker_5 is working on a dataset of size 10000
2023-05-19 21:33:38,567 - common - DEBUG - PS updated model, worker loss: 33.8595085144043 (Worker_2), weight norm: weights norm 93.89568160968656
2023-05-19 21:33:38,682 - common - DEBUG - PS got update from Worker_1, 11/100 (11/600), epoch 1/6
2023-05-19 21:33:38,690 - common - DEBUG - PS updated model, worker loss: 118.58541870117188 (Worker_1), weight norm: weights norm 103.61603024477058
2023-05-19 21:33:38,713 - common - DEBUG - PS got update from Worker_6, 11/100 (11/600), epoch 1/6
2023-05-19 21:33:38,728 - common - DEBUG - PS updated model, worker loss: 768.7112426757812 (Worker_6), weight norm: weights norm 112.37564224961001
2023-05-19 21:33:39,010 - common - DEBUG - PS got update from Worker_5, 12/100 (12/600), epoch 1/6
2023-05-19 21:33:39,017 - common - DEBUG - PS updated model, worker loss: 6555.26123046875 (Worker_5), weight norm: weights norm 182.80647387203027
2023-05-19 21:33:39,973 - common - DEBUG - PS got update from Worker_3, 12/100 (12/600), epoch 1/6
2023-05-19 21:33:39,986 - common - DEBUG - PS updated model, worker loss: 7159.06103515625 (Worker_3), weight norm: weights norm 408.22617930479186
2023-05-19 21:33:40,085 - common - DEBUG - PS got update from Worker_2, 12/100 (12/600), epoch 1/6
2023-05-19 21:33:40,091 - common - DEBUG - PS updated model, worker loss: 22201.150390625 (Worker_2), weight norm: weights norm 1219.38270951827
2023-05-19 21:33:40,152 - common - DEBUG - PS got update from Worker_1, 12/100 (12/600), epoch 1/6
2023-05-19 21:33:40,164 - common - DEBUG - PS updated model, worker loss: 23451.376953125 (Worker_1), weight norm: weights norm 2460.039568720253
2023-05-19 21:33:40,180 - common - DEBUG - PS got update from Worker_4, 12/100 (12/600), epoch 1/6
2023-05-19 21:33:40,194 - common - DEBUG - PS updated model, worker loss: 12349.9833984375 (Worker_4), weight norm: weights norm 3863.9662184941317
2023-05-19 21:33:40,384 - common - DEBUG - PS got update from Worker_6, 12/100 (12/600), epoch 1/6
2023-05-19 21:33:40,395 - common - DEBUG - PS updated model, worker loss: 45410.01953125 (Worker_6), weight norm: weights norm 5237.881541641705
2023-05-19 21:33:40,554 - common - DEBUG - PS got update from Worker_5, 13/100 (13/600), epoch 1/6
2023-05-19 21:33:40,574 - common - DEBUG - PS updated model, worker loss: 260075.640625 (Worker_5), weight norm: weights norm 7270.894277420887
2023-05-19 21:33:41,559 - common - DEBUG - PS got update from Worker_2, 13/100 (13/600), epoch 1/6
2023-05-19 21:33:41,564 - common - DEBUG - PS updated model, worker loss: 41285796.0 (Worker_2), weight norm: weights norm 56333.53598897849
2023-05-19 21:33:41,631 - common - DEBUG - PS got update from Worker_1, 13/100 (13/600), epoch 1/6
2023-05-19 21:33:41,646 - common - DEBUG - PS updated model, worker loss: 48311080.0 (Worker_1), weight norm: weights norm 153466.89003418855
2023-05-19 21:33:41,654 - common - DEBUG - PS got update from Worker_3, 13/100 (13/600), epoch 1/6
2023-05-19 21:33:41,656 - common - DEBUG - PS got update from Worker_4, 13/100 (13/600), epoch 1/6
2023-05-19 21:33:41,663 - common - DEBUG - PS updated model, worker loss: 2571744.75 (Worker_3), weight norm: weights norm 240353.3000828989
2023-05-19 21:33:41,679 - common - DEBUG - PS updated model, worker loss: 1901751168.0 (Worker_4), weight norm: weights norm 1094475.6506080306
2023-05-19 21:33:42,012 - common - DEBUG - PS got update from Worker_6, 13/100 (13/600), epoch 1/6
2023-05-19 21:33:42,015 - common - DEBUG - PS updated model, worker loss: 5547908096.0 (Worker_6), weight norm: weights norm 4392016.318364994
2023-05-19 21:33:42,196 - common - DEBUG - PS got update from Worker_5, 14/100 (14/600), epoch 1/6
2023-05-19 21:33:42,204 - common - DEBUG - PS updated model, worker loss: 55477895168.0 (Worker_5), weight norm: weights norm 22409368.67177566
2023-05-19 21:33:43,166 - common - DEBUG - PS got update from Worker_1, 14/100 (14/600), epoch 1/6
2023-05-19 21:33:43,176 - common - DEBUG - PS got update from Worker_2, 14/100 (14/600), epoch 1/6
2023-05-19 21:33:43,179 - common - DEBUG - PS updated model, worker loss: 2.1785714802819072e+17 (Worker_1), weight norm: weights norm 794884513644.1715
2023-05-19 21:33:43,191 - common - DEBUG - PS updated model, worker loss: 1112432181248.0 (Worker_2), weight norm: weights norm 1510310060542.384
2023-05-19 21:33:43,269 - common - DEBUG - PS got update from Worker_4, 14/100 (14/600), epoch 1/6
2023-05-19 21:33:43,274 - common - DEBUG - PS updated model, worker loss: 1.5007935695933145e+19 (Worker_4), weight norm: weights norm 23234983359735.55
2023-05-19 21:33:43,277 - common - DEBUG - PS got update from Worker_3, 14/100 (14/600), epoch 1/6
2023-05-19 21:33:43,292 - common - DEBUG - PS updated model, worker loss: 1.2108920677087786e+20 (Worker_3), weight norm: weights norm 145730734736663.4
2023-05-19 21:33:43,626 - common - DEBUG - PS got update from Worker_6, 14/100 (14/600), epoch 1/6
2023-05-19 21:33:43,634 - common - DEBUG - PS updated model, worker loss: 4.65981703248021e+24 (Worker_6), weight norm: weights norm 3.3034166025183e+17
2023-05-19 21:33:43,720 - common - DEBUG - PS got update from Worker_5, 15/100 (15/600), epoch 1/6
